trip_id,rider_id,driver_id,vehicle_id,start_time,end_time,start_location,end_location,distance_km,fare
1769,311,59,63,2023-05-07 12:41:47,2023-05-07 13:23:47,Train Station,Hospital,47.89,84.84
1770,64,7,97,2024-03-05 04:44:48,2024-03-05 05:19:48,Hospital,Train Station,17.13,36.95
1771,369,49,71,2023-01-20 18:42:24,2023-01-20 19:27:24,Stadium,Residential Area,17.55,40.08
1772,92,42,69,2024-05-14 21:57:52,2024-05-14 22:20:52,Hospital,Business District,38.31,65.72
1773,21,66,8,2024-07-15 09:32:01,2024-07-15 10:22:01,Restaurant District,Train Station,25.84,53.76
1774,475,9,54,2023-04-28 17:28:05,2023-04-28 17:39:05,Park,Train Station,47.13,75.95
1775,121,12,89,2023-10-05 08:28:22,2023-10-05 08:54:22,Airport,Stadium,18.49,36.73
1776,36,64,52,2024-02-28 09:36:45,2024-02-28 09:44:45,Park,Stadium,32.81,53.72
1777,203,89,60,2024-03-01 17:16:41,2024-03-01 18:13:41,Airport,Suburb,11.95,34.67
1778,82,15,57,2023-06-26 14:58:17,2023-06-26 15:18:17,Downtown,Residential Area,34.81,59.72
1779,13,7,97,2024-01-07 19:29:19,2024-01-07 19:36:19,Downtown,Shopping Mall,38.41,61.86
1780,487,20,46,2024-01-24 19:33:35,2024-01-24 19:58:35,Hospital,Stadium,38.29,66.19
1781,344,51,3,2024-02-01 07:41:32,2024-02-01 08:34:32,University,Beach,3.13,20.45
1782,366,90,54,2024-03-03 05:19:21,2024-03-03 05:28:21,Downtown,Shopping Mall,30.3,50.2
1783,107,30,87,2023-01-06 13:19:47,2023-01-06 13:46:47,Restaurant District,Airport,29.92,54.13
1784,189,66,116,2024-10-05 22:21:49,2024-10-05 22:36:49,Stadium,Shopping Mall,9.31,20.21
1785,4,81,91,2023-07-26 08:00:49,2023-07-26 08:40:49,Hospital,Park,20.64,43.46
1786,428,26,97,2024-04-16 22:49:48,2024-04-16 23:10:48,Hospital,Shopping Mall,17.7,34.3
1787,134,51,16,2024-05-20 05:30:08,2024-05-20 05:53:08,Beach,Downtown,23.39,43.34
1788,496,84,86,2024-02-02 12:44:19,2024-02-02 13:38:19,Stadium,Shopping Mall,10.87,32.3
1789,22,50,103,2023-03-24 21:35:03,2023-03-24 22:27:03,City Center,Suburb,11.87,33.3
1790,389,73,95,2024-08-03 10:10:44,2024-08-03 10:34:44,Suburb,Restaurant District,34.36,60.04
1791,454,76,105,2023-08-24 15:14:16,2023-08-24 15:42:16,Beach,Downtown,33.1,59.15
1792,118,73,114,2024-11-17 22:02:45,2024-11-17 23:00:45,University,Shopping Mall,26.53,56.8
1793,159,2,19,2024-10-06 08:37:34,2024-10-06 08:53:34,Suburb,Hospital,11.9,24.35
1794,485,93,50,2024-07-13 05:12:00,2024-07-13 05:37:00,Beach,Stadium,30.89,55.09
1795,85,63,62,2024-03-11 14:37:35,2024-03-11 15:20:35,University,Hotel District,49.37,87.3
1796,439,32,10,2024-04-23 17:58:31,2024-04-23 18:09:31,City Center,Downtown,42.93,69.64
1797,318,7,97,2023-08-02 00:02:32,2023-08-02 00:07:32,University,Beach,20.31,34.21
1798,291,21,96,2023-02-11 14:01:03,2023-02-11 14:29:03,Shopping Mall,Residential Area,11.16,26.24
1799,217,95,43,2023-03-01 02:35:51,2023-03-01 02:57:51,Stadium,Residential Area,3.07,12.61
1800,395,5,116,2023-04-04 06:23:18,2023-04-04 06:47:18,Train Station,University,23.93,44.39
1801,478,27,64,2024-12-15 02:58:36,2024-12-15 03:43:36,Restaurant District,Residential Area,40.05,73.82
1802,451,61,21,2023-01-12 03:23:32,2023-01-12 03:35:32,Airport,Restaurant District,13.27,25.41
1803,446,75,52,2023-07-29 18:24:38,2023-07-29 18:30:38,Restaurant District,Business District,25.03,41.55
1804,375,89,60,2023-06-17 08:45:21,2023-06-17 08:54:21,Stadium,Residential Area,20.12,34.93
1805,20,64,56,2024-10-07 00:43:57,2024-10-07 01:17:57,Stadium,Train Station,48.7,84.05
1806,296,6,74,2024-08-20 17:08:08,2024-08-20 17:30:08,Restaurant District,University,36.51,62.77
1807,104,35,47,2024-06-05 08:52:05,2024-06-05 09:14:05,Suburb,Shopping Mall,13.27,27.91
1808,230,1,17,2024-11-09 11:36:34,2024-11-09 12:17:34,Suburb,Stadium,28.83,55.99
1809,360,63,102,2023-06-29 19:51:43,2023-06-29 20:41:43,Suburb,Restaurant District,4.27,21.41
1810,187,12,89,2023-12-21 09:15:21,2023-12-21 10:12:21,Beach,Park,9.87,31.55
1811,338,48,93,2024-03-03 23:49:58,2024-03-04 00:28:58,Train Station,Hospital,37.29,68.19
1812,178,53,23,2024-03-26 15:55:54,2024-03-26 16:25:54,Hospital,Beach,49.21,83.81
1813,393,38,84,2024-09-24 10:18:01,2024-09-24 11:06:01,Hotel District,City Center,25.74,53.11
1814,278,53,47,2023-12-02 07:40:57,2023-12-02 07:50:57,Business District,University,44.47,71.7
1815,171,46,37,2023-12-17 02:56:18,2023-12-17 03:49:18,Park,Suburb,34.66,67.74
1816,456,6,110,2024-01-29 07:06:06,2024-01-29 08:06:06,Residential Area,Train Station,30.74,63.61
1817,277,81,91,2024-10-23 01:36:50,2024-10-23 02:32:50,Business District,Train Station,48.91,89.86
1818,406,27,75,2023-03-05 11:48:26,2023-03-05 12:45:26,Stadium,City Center,7.37,27.8
1819,257,70,71,2024-02-08 13:27:55,2024-02-08 13:38:55,Business District,Downtown,14.23,26.59
1820,282,86,45,2024-07-28 13:13:02,2024-07-28 13:32:02,Residential Area,Restaurant District,39.81,66.97
1821,251,15,57,2024-07-22 10:45:37,2024-07-22 11:43:37,Hotel District,Hospital,28.33,59.49
1822,203,67,90,2023-06-20 03:47:14,2023-06-20 04:28:14,Hospital,Restaurant District,21.58,45.12
1823,385,14,1,2024-05-12 11:12:50,2024-05-12 11:58:50,Beach,Train Station,42.05,77.07
1824,459,97,25,2024-07-10 06:58:15,2024-07-10 07:03:15,City Center,Hotel District,48.53,76.55
1825,410,14,1,2023-04-23 02:58:56,2023-04-23 03:07:56,Restaurant District,University,13.61,25.16
1826,208,39,40,2024-02-25 22:59:41,2024-02-25 23:44:41,Airport,Suburb,11.17,30.5
1827,9,4,66,2023-04-05 01:00:41,2023-04-05 01:18:41,Train Station,Suburb,39.25,65.88
1828,37,9,54,2023-12-18 13:03:48,2023-12-18 13:15:48,Stadium,Hospital,33.76,56.14
1829,6,90,77,2023-08-22 04:25:19,2023-08-22 04:51:19,Stadium,Hospital,12.01,27.02
1830,220,80,111,2024-12-15 05:45:37,2024-12-15 06:20:37,Residential Area,Business District,30.48,56.97
1831,348,63,5,2024-01-24 08:34:46,2024-01-24 08:59:46,Hospital,Downtown,14.28,30.17
1832,243,50,97,2024-02-23 16:00:38,2024-02-23 16:54:38,Airport,Stadium,35.05,68.57
1833,318,45,98,2023-01-22 05:25:59,2023-01-22 05:54:59,Downtown,Beach,38.43,67.39
1834,45,61,21,2024-02-27 07:57:15,2024-02-27 08:07:15,Airport,Shopping Mall,36.77,60.16
1835,367,81,91,2023-12-20 03:57:54,2023-12-20 04:26:54,Restaurant District,Hospital,13.59,30.13
1836,241,5,42,2023-08-29 15:20:37,2023-08-29 16:00:37,Hotel District,Restaurant District,43.02,77.03
1837,111,79,53,2023-03-15 18:03:59,2023-03-15 18:08:59,Residential Area,Train Station,30.48,49.47
1838,346,100,4,2024-12-27 15:41:44,2024-12-27 16:18:44,Beach,Airport,26.1,50.9
1839,238,36,77,2024-03-14 21:17:40,2024-03-14 21:46:40,Hotel District,City Center,27.71,51.31
1840,371,7,97,2024-03-30 21:30:48,2024-03-30 21:42:48,Restaurant District,Park,25.57,43.86
1841,462,58,103,2024-10-24 23:25:10,2024-10-24 23:40:10,Downtown,University,30.85,52.53
1842,219,15,80,2023-05-01 05:36:36,2023-05-01 06:34:36,Airport,Shopping Mall,25.14,54.71
1843,128,1,17,2024-08-25 12:50:37,2024-08-25 13:42:37,Hotel District,Residential Area,45.46,83.69
1844,396,49,6,2023-08-23 18:50:41,2023-08-23 19:06:41,Shopping Mall,Hospital,43.55,71.82
1845,299,64,30,2024-07-08 10:43:02,2024-07-08 11:16:02,Hotel District,Restaurant District,47.51,82.02
1846,60,13,9,2023-04-19 02:58:30,2023-04-19 03:11:30,Restaurant District,Business District,29.01,49.27
1847,225,64,47,2024-09-08 23:31:17,2024-09-09 00:20:17,Stadium,Downtown,36.0,68.75
1848,460,89,60,2024-05-08 02:07:34,2024-05-08 02:46:34,Airport,Stadium,24.74,49.36
1849,143,56,72,2024-06-29 07:07:07,2024-06-29 07:39:07,Airport,University,44.13,76.7
1850,341,46,37,2023-11-08 17:16:37,2023-11-08 17:53:37,City Center,Shopping Mall,45.52,80.03
1851,449,18,23,2023-01-19 17:25:46,2023-01-19 17:40:46,Airport,Business District,10.97,22.71
1852,101,58,117,2024-02-29 00:39:56,2024-02-29 01:07:56,Park,University,24.94,46.91
1853,498,85,79,2024-03-28 03:30:46,2024-03-28 04:01:46,Airport,Park,3.91,16.12
1854,104,19,34,2023-04-14 11:18:15,2023-04-14 12:10:15,Restaurant District,Stadium,2.54,19.31
1855,31,66,101,2023-01-10 10:46:47,2023-01-10 10:58:47,Park,Residential Area,14.76,27.64
1856,272,2,19,2024-11-14 19:33:33,2024-11-14 20:29:33,Train Station,Hospital,46.2,85.8
1857,441,62,68,2023-05-27 13:00:28,2023-05-27 13:47:28,Beach,Shopping Mall,6.75,24.38
1858,199,71,85,2023-04-24 11:43:56,2023-04-24 12:30:56,Train Station,Suburb,26.47,53.95
1859,441,98,82,2024-01-07 00:45:25,2024-01-07 01:22:25,Airport,Business District,9.91,26.62
1860,321,97,53,2024-10-14 06:27:54,2024-10-14 07:12:54,Hospital,Shopping Mall,41.74,76.36
1861,209,8,93,2023-02-03 07:52:47,2023-02-03 08:52:47,Hospital,Hotel District,20.94,48.91
1862,99,86,67,2023-10-31 12:35:48,2023-10-31 13:08:48,Business District,Suburb,43.61,76.16
1863,384,17,18,2024-04-22 14:29:16,2024-04-22 15:24:16,Park,City Center,21.51,48.52
1864,447,97,82,2023-05-03 04:00:26,2023-05-03 04:20:26,Business District,Park,15.81,31.21
1865,396,10,72,2024-04-10 21:29:18,2024-04-10 21:35:18,Stadium,Airport,28.96,47.44
1866,361,100,19,2024-08-23 08:14:13,2024-08-23 09:00:13,Downtown,Hospital,15.31,36.97
1867,144,60,4,2023-08-24 17:35:31,2023-08-24 18:33:31,Park,Business District,17.7,43.55
1868,158,61,21,2023-10-27 21:18:39,2023-10-27 22:11:39,Suburb,Restaurant District,30.3,61.2
1869,287,88,42,2023-12-31 12:54:35,2023-12-31 13:20:35,Airport,Restaurant District,25.5,47.25
1870,176,69,58,2023-07-15 10:01:56,2023-07-15 10:46:56,University,City Center,15.02,36.28
1871,148,77,66,2023-06-26 23:17:13,2023-06-26 23:42:13,City Center,Hospital,45.55,77.07
1872,290,25,95,2023-08-26 22:44:01,2023-08-26 23:01:01,Suburb,Hospital,26.85,47.03
1873,211,36,62,2024-04-09 07:03:48,2024-04-09 07:35:48,Residential Area,Shopping Mall,38.88,68.82
1874,456,18,28,2023-05-28 13:13:25,2023-05-28 14:01:25,Residential Area,Hospital,36.21,68.81
1875,284,42,69,2024-09-11 20:22:09,2024-09-11 20:56:09,Business District,Park,10.32,26.48
1876,371,93,113,2023-08-15 09:13:44,2023-08-15 09:58:44,Shopping Mall,Business District,39.92,73.63
1877,426,44,39,2024-11-20 03:58:20,2024-11-20 04:44:20,Hotel District,Beach,20.0,44.0
1878,201,62,78,2024-12-25 06:45:36,2024-12-25 07:26:36,Beach,Park,18.39,40.34
1879,131,78,10,2023-07-16 03:36:23,2023-07-16 03:48:23,Stadium,Suburb,28.43,48.14
1880,202,1,17,2023-05-27 17:52:29,2023-05-27 18:48:29,City Center,University,46.53,86.3
1881,233,71,116,2024-02-01 23:56:15,2024-02-02 00:37:15,Stadium,Shopping Mall,14.75,34.88
1882,219,81,91,2024-04-07 08:40:12,2024-04-07 08:51:12,Beach,Stadium,20.57,36.11
1883,62,18,23,2023-04-06 11:19:53,2023-04-06 11:47:53,Hotel District,Downtown,3.97,15.46
1884,36,36,50,2024-03-02 00:36:27,2024-03-02 01:15:27,University,Train Station,39.63,71.7
1885,474,96,31,2023-06-09 03:28:39,2023-06-09 03:35:39,City Center,Residential Area,29.2,48.05
1886,6,15,57,2024-04-29 22:54:51,2024-04-29 23:45:51,University,Stadium,13.55,35.58
1887,113,80,111,2024-03-19 05:04:25,2024-03-19 05:57:25,University,City Center,28.53,58.55
1888,431,31,20,2023-01-18 19:53:41,2023-01-18 20:33:41,Business District,Hospital,38.59,70.39
1889,88,50,27,2024-02-25 18:13:48,2024-02-25 18:57:48,Downtown,Train Station,6.38,23.07
1890,380,79,35,2024-09-20 19:06:43,2024-09-20 19:42:43,Airport,Shopping Mall,42.58,75.37
1891,114,31,59,2024-04-18 11:54:07,2024-04-18 12:09:07,City Center,Train Station,46.05,75.32
1892,144,14,1,2023-07-05 11:00:33,2023-07-05 11:47:33,University,Stadium,29.82,58.98
1893,308,50,58,2023-06-15 17:50:13,2023-06-15 18:09:13,Airport,Suburb,5.94,16.16
1894,365,57,70,2023-04-27 19:23:22,2023-04-27 20:15:22,City Center,Stadium,42.83,79.75
1895,385,49,3,2024-02-25 09:54:13,2024-02-25 10:47:13,University,Shopping Mall,44.33,82.25
1896,252,56,102,2024-11-10 17:55:01,2024-11-10 18:33:01,Hospital,Downtown,25.95,50.92
1897,316,50,108,2023-12-10 11:00:33,2023-12-10 11:43:33,Shopping Mall,Hospital,8.94,26.66
1898,40,77,108,2024-06-26 20:58:40,2024-06-26 21:46:40,Stadium,Train Station,39.83,74.25
1899,107,28,104,2023-10-02 09:20:45,2023-10-02 09:50:45,University,Shopping Mall,36.32,64.48
1900,461,30,87,2024-04-11 08:55:53,2024-04-11 09:30:53,Downtown,Residential Area,46.89,81.59
1901,125,83,94,2023-12-18 06:28:22,2023-12-18 07:18:22,Hotel District,Downtown,20.67,46.01
1902,177,47,49,2023-01-16 22:02:17,2023-01-16 22:38:17,Stadium,Restaurant District,23.38,46.57
1903,218,12,89,2023-07-18 00:09:36,2023-07-18 00:36:36,Shopping Mall,University,19.6,38.65
1904,134,62,68,2023-05-11 21:50:39,2023-05-11 22:09:39,Suburb,Business District,32.96,56.69
1905,307,68,99,2024-10-19 00:45:59,2024-10-19 00:52:59,Stadium,Hospital,4.3,10.7
1906,118,12,3,2023-03-13 18:01:40,2023-03-13 18:45:40,Restaurant District,Park,4.4,20.1
1907,41,68,99,2023-12-18 22:24:42,2023-12-18 22:38:42,University,Train Station,43.21,70.81
1908,143,24,8,2023-11-15 00:58:09,2023-11-15 01:22:09,Train Station,Park,5.21,16.31
1909,447,12,3,2024-03-20 18:12:22,2024-03-20 18:58:22,Hotel District,Suburb,47.78,85.67
1910,483,95,24,2023-08-12 21:14:19,2023-08-12 21:54:19,Beach,Stadium,44.96,79.94
1911,121,3,104,2023-06-01 18:14:25,2023-06-01 18:57:25,Restaurant District,Airport,5.23,21.09
1912,52,35,47,2024-02-19 17:36:41,2024-02-19 17:48:41,Hotel District,Beach,28.57,48.36
1913,189,93,23,2023-04-29 14:52:52,2023-04-29 15:31:52,City Center,Train Station,13.79,32.94
1914,5,42,69,2024-08-18 05:47:33,2024-08-18 06:09:33,Park,Suburb,2.99,12.48
1915,259,8,93,2023-04-15 19:38:01,2023-04-15 19:53:01,Downtown,Beach,9.48,20.47
1916,68,31,111,2024-04-18 00:00:24,2024-04-18 00:58:24,Hospital,Business District,39.59,76.39
1917,237,32,59,2023-05-17 00:56:22,2023-05-17 01:46:22,Airport,Restaurant District,13.91,35.87
1918,328,78,97,2023-02-02 20:02:09,2023-02-02 20:11:09,Stadium,Train Station,2.03,7.79
1919,236,68,99,2024-06-10 05:59:20,2024-06-10 06:52:20,Stadium,Park,27.99,57.73
1920,207,68,99,2024-05-17 19:32:21,2024-05-17 20:10:21,Hospital,Hotel District,31.06,58.59
1921,368,96,31,2024-08-06 19:25:20,2024-08-06 19:46:20,Park,City Center,21.57,40.11
1922,258,64,17,2024-09-17 03:16:52,2024-09-17 03:23:52,Shopping Mall,Airport,30.79,50.44
1923,189,39,40,2024-04-14 10:45:12,2024-04-14 11:16:12,Stadium,University,19.93,40.14
1924,162,63,26,2024-08-05 18:49:04,2024-08-05 18:55:04,Shopping Mall,Stadium,39.2,62.8
1925,385,19,107,2024-11-03 00:26:39,2024-11-03 01:08:39,Hotel District,Restaurant District,8.71,26.07
1926,407,39,40,2023-07-09 21:39:25,2023-07-09 21:53:25,Downtown,City Center,12.9,25.35
1927,225,33,15,2023-11-07 02:21:28,2023-11-07 02:55:28,Restaurant District,Beach,19.84,40.76
1928,105,60,4,2023-11-19 23:04:27,2023-11-19 23:12:27,Shopping Mall,Train Station,45.06,72.09
1929,473,13,29,2023-10-18 12:31:47,2023-10-18 12:39:47,Hospital,Beach,45.65,72.97
1930,455,84,112,2023-12-03 14:49:56,2023-12-03 14:58:56,Business District,University,19.03,33.3
1931,263,71,116,2023-02-01 11:25:47,2023-02-01 12:25:47,Suburb,Beach,5.25,25.38
1932,170,25,95,2024-12-17 03:03:05,2024-12-17 03:40:05,Train Station,Downtown,49.62,86.18
1933,75,96,31,2023-02-16 12:22:26,2023-02-16 12:28:26,Park,Shopping Mall,32.27,52.41
1934,191,4,66,2023-11-10 08:08:44,2023-11-10 08:34:44,Hotel District,Business District,24.09,45.13
1935,319,42,69,2023-10-13 19:24:43,2023-10-13 19:32:43,Hotel District,Park,30.11,49.66
1936,453,57,70,2023-12-03 15:18:50,2023-12-03 16:11:50,Park,Downtown,33.98,66.72
1937,281,94,56,2024-03-15 21:32:23,2024-03-15 22:09:23,Airport,Train Station,46.78,81.92
1938,194,43,88,2024-07-08 18:58:46,2024-07-08 19:31:46,Restaurant District,Residential Area,14.82,32.98
1939,73,98,82,2023-03-14 09:10:48,2023-03-14 09:54:48,Stadium,University,20.93,44.89
1940,22,6,110,2023-01-10 09:50:05,2023-01-10 10:03:05,Shopping Mall,Stadium,29.33,49.74
1941,214,20,49,2024-02-29 21:51:44,2024-02-29 22:32:44,University,City Center,12.11,30.91
1942,34,21,96,2023-07-26 05:25:19,2023-07-26 06:16:19,Beach,Hotel District,5.17,23.0
1943,240,22,100,2023-03-30 17:31:56,2023-03-30 17:41:56,Residential Area,Beach,40.96,66.44
1944,176,79,94,2023-10-17 00:45:07,2023-10-17 01:44:07,Beach,University,29.7,61.8
1945,281,95,43,2024-05-05 12:28:13,2024-05-05 13:15:13,Hospital,Park,9.47,28.46
1946,350,92,76,2024-02-08 22:24:09,2024-02-08 23:12:09,University,Hotel District,30.5,60.25
1947,460,32,29,2024-09-24 23:25:51,2024-09-24 23:31:51,Stadium,Beach,15.07,26.61
1948,482,66,39,2024-01-23 11:41:32,2024-01-23 12:32:32,Stadium,Downtown,47.7,86.8
1949,154,33,15,2024-10-02 01:45:34,2024-10-02 01:59:34,Park,Shopping Mall,42.54,69.81
1950,113,32,60,2024-12-04 01:40:43,2024-12-04 01:54:43,City Center,Airport,35.47,59.2
1951,259,47,53,2024-07-30 17:38:33,2024-07-30 18:08:33,Stadium,Business District,17.9,36.85
1952,42,32,21,2024-04-28 22:38:44,2024-04-28 23:13:44,City Center,Residential Area,5.18,19.02
1953,161,8,93,2023-11-12 06:59:05,2023-11-12 07:56:05,Stadium,Train Station,21.88,49.57
1954,16,43,41,2023-04-02 19:53:59,2023-04-02 20:17:59,Shopping Mall,Beach,44.2,74.8
1955,252,51,76,2023-06-16 05:46:54,2023-06-16 06:16:54,Stadium,Suburb,13.29,29.93
1956,125,79,103,2023-05-09 01:51:17,2023-05-09 02:17:17,Train Station,Business District,17.7,35.55
1957,193,11,13,2023-03-05 18:21:33,2023-03-05 18:31:33,Hotel District,Restaurant District,2.41,8.62
1958,277,55,35,2024-11-27 09:29:13,2024-11-27 09:39:13,City Center,Hotel District,40.79,66.19
1959,332,20,46,2023-01-02 14:54:33,2023-01-02 15:29:33,Train Station,Downtown,8.41,23.87
1960,432,47,87,2024-06-16 13:39:37,2024-06-16 14:36:37,Restaurant District,Hospital,33.97,67.7
1961,45,6,74,2024-11-24 12:29:04,2024-11-24 12:53:04,Hospital,Airport,3.87,14.3
1962,299,11,6,2024-04-22 04:33:46,2024-04-22 04:38:46,Suburb,City Center,11.23,20.59
1963,88,51,106,2024-01-16 20:58:28,2024-01-16 21:09:28,University,Business District,15.99,29.23
1964,429,68,99,2024-10-08 01:55:01,2024-10-08 02:39:01,University,Train Station,5.12,21.18
1965,311,34,27,2024-05-14 19:02:19,2024-05-14 19:56:19,Restaurant District,Park,6.61,25.91
1966,311,29,11,2023-01-25 21:09:07,2023-01-25 21:39:07,Suburb,Hospital,33.92,60.88
1967,356,61,21,2023-10-06 15:37:13,2023-10-06 16:14:13,University,Residential Area,35.87,65.55
1968,206,54,104,2024-12-23 17:43:23,2024-12-23 18:03:23,Hotel District,Suburb,16.85,32.78
1969,168,27,64,2023-12-25 07:00:30,2023-12-25 07:14:30,Restaurant District,Train Station,3.77,11.66
1970,31,76,113,2023-04-02 10:25:30,2023-04-02 10:39:30,Airport,Beach,8.05,18.08
1971,371,10,72,2024-08-21 08:40:34,2024-08-21 09:06:34,Restaurant District,Hospital,29.8,53.7
1972,368,62,102,2023-11-15 08:43:39,2023-11-15 08:55:39,City Center,Residential Area,34.08,56.62
1973,344,71,116,2024-12-29 03:04:38,2024-12-29 03:54:38,Shopping Mall,City Center,24.71,52.06
1974,18,47,21,2023-10-31 12:56:00,2023-10-31 13:13:00,Hospital,Airport,4.35,13.27
1975,431,33,15,2023-05-25 21:46:36,2023-05-25 22:43:36,Beach,Residential Area,48.39,89.34
1976,402,91,105,2023-12-16 05:22:47,2023-12-16 05:35:47,Suburb,Hospital,37.77,62.41
1977,363,55,35,2024-12-12 02:01:51,2024-12-12 02:54:51,Business District,Suburb,35.59,69.14
1978,4,22,100,2023-11-19 23:05:35,2023-11-19 23:15:35,Beach,City Center,49.44,79.16
1979,76,6,74,2023-07-06 10:21:36,2023-07-06 10:58:36,Business District,Beach,47.94,83.66
1980,465,26,93,2023-05-21 05:00:17,2023-05-21 05:31:17,Downtown,Hotel District,2.44,13.91
1981,185,92,44,2024-09-13 12:58:11,2024-09-13 13:42:11,Hospital,Downtown,7.02,24.03
1982,396,65,106,2023-06-13 22:28:35,2023-06-13 22:42:35,Hospital,Residential Area,33.62,56.43
1983,378,96,31,2024-02-17 08:07:02,2024-02-17 08:37:02,City Center,Park,49.69,84.53
1984,314,79,26,2023-12-04 19:49:32,2023-12-04 20:43:32,Restaurant District,Hotel District,3.89,21.84
1985,494,93,76,2024-02-29 23:06:55,2024-02-29 23:29:55,Park,Hotel District,23.91,44.12
1986,146,43,12,2023-11-13 09:17:56,2023-11-13 09:59:56,Residential Area,Hotel District,5.01,20.52
1987,425,54,119,2023-12-27 01:04:09,2023-12-27 01:47:09,Business District,Shopping Mall,46.31,82.72
1988,428,76,29,2023-12-15 23:01:29,2023-12-15 23:22:29,University,City Center,33.3,57.7
1989,20,30,87,2023-11-03 15:50:23,2023-11-03 16:11:23,Downtown,Park,13.0,27.25
1990,114,58,53,2023-11-05 08:14:49,2023-11-05 08:19:49,Stadium,Downtown,48.01,75.77
1991,411,36,77,2024-09-24 13:58:34,2024-09-24 14:37:34,Stadium,Downtown,26.08,51.37
1992,488,94,56,2024-09-04 01:16:11,2024-09-04 01:40:11,Hotel District,Business District,33.84,59.26
1993,255,75,26,2024-02-19 20:09:33,2024-02-19 20:56:33,Park,University,39.42,73.38
1994,438,31,119,2023-10-30 03:58:47,2023-10-30 04:38:47,Restaurant District,Hospital,10.51,28.27
1995,336,26,2,2024-06-16 02:53:31,2024-06-16 03:25:31,Airport,Hospital,33.05,60.07
1996,485,62,2,2023-03-19 06:04:03,2023-03-19 06:17:03,City Center,Restaurant District,37.09,61.39
1997,87,85,113,2024-06-05 19:27:44,2024-06-05 19:48:44,Stadium,Train Station,45.49,75.98
1998,105,94,48,2023-10-08 17:32:11,2023-10-08 17:43:11,Hotel District,City Center,15.86,29.04
1999,278,89,60,2023-03-01 04:57:04,2023-03-01 05:11:04,Suburb,Airport,42.95,70.43
2000,2,31,9,2024-08-27 19:21:54,2024-08-27 20:15:54,Hotel District,University,48.33,88.5
